放 一 首 我 爱 老 婆 老 婆	v m m r v n n n n	o o o o o o o o o	O O O B-song I-song I-song I-song I-song E-song	music.play
放 一 首 万 水 千 山 总 是 情	v m m nz nz nz nz c c n	o o o song song song song song song song	O O O B-song I-song I-song I-song I-song I-song E-song	music.play
打 开 导 航	v v v v	o o o o	O O O O	navigation.open
打 开 导 航	v v v v	o o o o	O O O O	navigation.open
打 开 导 航	v v v v	o o o o	O O O O	navigation.open

我 那 个 售 后 给 你 发 一 个 那 个 店 员 过 来 电 源 线 有 问 题	r r r n n p r v m m r r n n t t n n n v n n	o song song o o o o o o o song song o o o o o o o o o o	O O O O O O O O O O O O O O O O O O O O O O	OTHERS
我 要 听 郭 富 城 的 歌	r v v nr nr nr uj n	song song o singer singer singer o o	O O O B-singer I-singer E-singer O O	music.play
我 要 听 冷 漠 的 歌	r v v n n uj n	song song o song song o o	O O O B-singer E-singer O O	music.play
我 要 听 林 志 颖 的 歌	r v v nr nr nr uj n	song song o singer singer singer o o	O O O B-singer I-singer E-singer O O	music.play

叮 当	o o	o o	O O	OTHERS
去 北 京 东 城	v ns ns ns ns	o o o o o	O B-destination I-destination I-destination E-destination	navigation.navigation
呼 叫 5 5 1	v v m m m	o o o o o	O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
呼 叫 5 5 1	v v m m m	o o o o o	O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

导 航 到 美 食 街	v v v ns ns ns	o o o o o o	O O O B-destination I-destination E-destination	navigation.navigation
歌 曲	n n	o o	O O	music.play

的 * 你	uj x r	o o o	O O O	OTHERS
我 *	r x	o o	O O	OTHERS
播 放 陈 艺 之 陈 奕 迅 的 不 要 说 话	v v nr i i i i z z df df v v	o o singer singer singer singer singer singer o song song song song	O O B-singer I-singer E-singer B-singer I-singer E-singer O B-song I-song I-song E-song	music.play
打 开 心 窗	v v n n	o emotion song song	O O B-song E-song	music.play
打 开 天 窗	i i i i	o o o o	O O O O	OTHERS
播 放 说 散 就 散	v v v v d v	o o song song song song	O O B-song I-song I-song E-song	music.play
关 闭 发 动 机 智 能 启 停	v v n n n n n v v	o o o o o o o o o	O O O O O O O O O	OTHERS
齐 秦	nr nr	singer singer	B-singer E-singer	music.play
傻 *	a x	o o	O O	OTHERS
关 闭 你 自 己	v v r r r	o o o song song	O O O O O	OTHERS

请 播 放 尚 雯 婕 的 歌	v v v nr nr nr uj n	o o o singer singer singer o o	O O O B-singer I-singer E-singer O O	music.play
请 播 放	v v v	o o o	O O O	music.play
请 播 放 i   k n e w   y o u   w e r e   t r o u b l e	v v v x x eng eng eng eng x eng eng eng x eng eng eng eng x eng eng eng eng eng eng eng	o o o singer singer singer singer singer singer singer singer singer singer singer singer singer singer singer singer singer singer singer singer singer singer singer	O O O B-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer I-singer E-singer	music.play

导 航 陆 军 总 医 院	v v nr nr n n n	o o o o o o o	O O B-destination I-destination I-destination I-destination E-destination	navigation.navigation
导 航 广 州 总 医 院 附 属 1 5 7 医 院	v v ns ns n n n b b m m m n n	o o o o o o o o o o o o o o	O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
放 a 片	v eng q	o o o	O O O	OTHERS
我 要 看 动 画 片	r v v n n n	song song o theme theme theme	O O O O O O	OTHERS
是 的	v uj	o o	O O	OTHERS
退 出	v v	o o	O O	OTHERS

3 2 0	m m m	o o o	O O O	OTHERS
镇 海	ns ns	o o	B-destination E-destination	navigation.navigation
导 航 到 咸 阳 市 杨 陵 区	v v v ns ns ns nr nr nr	o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
退 出 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation

我 要 去 济 南 华 信 路	r v v ns ns nz nz n	song song o o o o o o	O O O B-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call

玛 塔	nrt nrt	o o	O O	OTHERS
取 消	v v	o o	O O	OTHERS
马 坊 恒 大 名 都	ns ns nr m m d	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
马 坊 恒 大 名 都	ns ns nr m m d	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

泽 鹏	nr nr	o o	O O	OTHERS
我 想 打 给 6 6 9 6 0 1	r v v v m m m m m m	song song o o o o o o o o	O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
我 想 打 给 乐 乐 9 6 1 4 o k	r v v v a a m m m m eng eng	song song o o o o o o o o o o	O O O O B-contact_name I-contact_name I-contact_name I-contact_name I-contact_name I-contact_name I-contact_name E-contact_name	phone_call.make_a_phone_call
搜 索 去 美 国	v v v ns ns	o o o o o	O O O B-destination E-destination	navigation.navigation
搜 索 去 澳 大 利 亚	v v v ns ns ns ns	o o o o o o o	O O O B-destination I-destination I-destination E-destination	navigation.navigation
搜 索 去 日 本	v v v ns ns	o o o language language	O O O B-destination E-destination	navigation.navigation
去 呗 搜 索 去 北 京	v y v v v ns ns	o o o o o o o	O O O O O B-destination E-destination	navigation.navigation
来 一 首 一 壶 老 酒	v m m m q n n	o o o song song song song	O O O B-song I-song I-song E-song	music.play

我 要 打 电 话	r v l l l	song song song song song	O O O O O	phone_call.make_a_phone_call
打 开 音 乐	v v n n	o o o o	O O O O	music.play
导 航 去 薛 庄 小 区	v v v nr nr n n	o o o o o o o	O O O B-destination I-destination I-destination E-destination	navigation.navigation

我 要 去 中 油 精 诚 燃 气 有 限 公 司	r v v n n a a n n n n n n	song song o o o o o o o o o custom_destination custom_destination	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
我 要 去 昆 仑 加 油 站	r v v ns ns nt nt nt	song song o o o o o o	O O O B-destination I-destination I-destination I-destination E-destination	navigation.navigation
我 你 妈 搞 这 么 僵 干 什 么 呀	r r n v r r n l l l y	o o o o o o o o o o o	O O O O O O O O O O O	OTHERS
李 明 阳	nr nr nr	o o o	O O O	OTHERS
取 消	v v	o o	O O	navigation.cancel_navigation

我 要 听 歌	r v v v	song song o o	O O O O	music.play
我 要 去 安 徽	r v v ns ns	song song o o o	O O O B-destination E-destination	navigation.navigation
关 闭 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
车 到	n v	o o	O O	OTHERS
取 消	v v	o o	O O	navigation.cancel_navigation

7 6 5 1 1 6 6 5 7	m m m m m m m m m	o o o o o o o o o	O O O O O O O O O	OTHERS
邮 8 3 6 6 5 7	n m m m m m m	o o o o o o o	O O O O O O O	OTHERS
啊	zg	o	O	OTHERS
文 化 路 东 段	nz nz nz n n	o o o o o	B-destination I-destination I-destination I-destination E-destination	navigation.navigation
文 化 路 东 段 交 管 处	nz nz nz n n n n n	o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
璧 山 兔	zg n n	o o o	O O O	OTHERS

你 给 我 放 广 州 雨 神 的 歌	r p r v ns ns n n uj n	song song song o singer singer singer singer o o	O O O O B-singer I-singer I-singer E-singer O O	music.play
我 要 听 广 州 雨 神 的 歌	r v v ns ns n n uj n	song song o singer singer singer singer o o	O O O B-singer I-singer I-singer E-singer O O	music.play
我 要 听 广 州 雨 神 的 歌	r v v ns ns n n uj n	song song o singer singer singer singer o o	O O O B-singer I-singer I-singer E-singer O O	music.play

播 放 仓 颉	v v nr nr	o o song song	O O B-song E-song	music.play
播 放 唱 雪	v v n n	o o o o	O O O B-song	music.play
播 放 殇 雪	v v vg n	o o song song	O O B-song E-song	music.play

打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
导 航 到 加 油 站	v v v nt nt nt	o o o o o o	O O O B-destination I-destination E-destination	navigation.navigation
导 航 到 加 油 站	v v v nt nt nt	o o o o o o	O O O B-destination I-destination E-destination	navigation.navigation
退 出 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
打 开 行 车 记 录 仪	v v n n n n n	o o o o o o o	O O O O O O O	OTHERS

我 要 听 体 验	r v v n n	song song o o o	O O O B-song E-song	music.play
我 要 听 体 验	r v v n n	song song o o o	O O O B-song E-song	music.play
我 要 听 体 面	r v v n n	song song o song song	O O O B-song E-song	music.play

导 航 南 谯	v v nr nr	o o o o	O O B-destination E-destination	navigation.navigation
我 要 去 南 桥	r v v ns ns	song song o o o	O O O B-destination E-destination	navigation.navigation
播 放 小 品	v v n n	o o o o	O O O O	OTHERS
1 5 0	m m m	o o o	O O O	OTHERS
邓 悦	nr nr	o o	O O	OTHERS

听 降 央 卓 玛 的 歌	v v vg nr nr uj n	o singer singer song song o o	O B-singer I-singer I-singer E-singer O O	music.play
听 费 玉 清 的 歌	v nr nr nr uj n	o singer singer singer o o	O B-singer I-singer E-singer O O	music.play
听 费 玉 清 的 歌	v nr nr nr uj n	o singer singer singer o o	O B-singer I-singer E-singer O O	music.play

我 要 听	r v v	song song o	O O O	music.play
打 电 话 给	l l l p	song song song o	O O O O	phone_call.make_a_phone_call
帮 我 导 一 下 碧 海 云 天	v r v m m ns ns nr nr	song song o o o o o o o	O O O O O B-destination I-destination I-destination E-destination	navigation.navigation
有 j   c 乐	v eng x eng nr	o o o o o	O O O O O	OTHERS
帮 我 搜 索 一 下 碧 海 云 间 洗 浴 城 导 一 下	v r v v m m ns ns n n nz nz nz v m m	song song o o o o o o o o o o o o o o	O O O O O O B-destination I-destination I-destination I-destination I-destination I-destination E-destination O O O	navigation.navigation

关 闭 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
关 闭 屏 幕	v v n n	o o o o	O O O O	OTHERS
导 航 到 四 川 省 成 都 市 城 厢 客 运 站	v v v ns ns ns ns ns ns n n n n n	o o o o o o song song o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
关 闭 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
导 航 到 四 川 省 渠 县	v v v ns ns ns ns ns	o o o o o o o o	O O O B-destination I-destination I-destination I-destination E-destination	navigation.navigation
我 的 电 话	r uj n n	o o o o	O O O O	OTHERS

叮 咚	o o	o o	O O	OTHERS
李 鸣 宇	nr nr nr	o o o	O O O	OTHERS
打 电 话 给	l l l p	song song song o	O O O O	phone_call.make_a_phone_call
周 炜	nr nr	o o	B-contact_name E-contact_name	phone_call.make_a_phone_call
的 确 是 个 能 人	d d v q v n	o o o o o o	O O O O O O	OTHERS
项 目 转 过 去	n n v v v	o o o o o	O O O O O	OTHERS
现 在 转	t t v	song song o	O O O	OTHERS
我 要 去 新 乡 万 顺	r v v ns ns nz nz	song song o o o o o	O O O B-destination I-destination I-destination E-destination	navigation.navigation
我 要 去 新 乡 万 顺 汽 车 那 个 鑫 新 飞 大 道 哪 里	r v v ns ns nz nz n n r r nr nz nz n n r r	song song o o o o o o o song song o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination O O	navigation.navigation

6 0 0 0 6 0 0 0 6 0 0 0	m m m m m m m m m m m m	o o o o o o o o o o o o	O O O O O O O O O O O O	OTHERS
到 9 1 路 9 9 8 号	v m m n m m m m	o o o o o o o o	O B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
进 不 进 攻	v v v v	o o o o	O O O O	OTHERS
1 9 1 路 9 9 8 号	m m m n m m m m	o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
播 放 音 乐	v v n n	o o o o	O O O O	music.play
帮 我 导 航 到 山 东 省 沂 水 县 汽 车 站	v r v v v ns ns ns ns ns ns n n n	song song o o o o o o o o o o song song	O O O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

打 电 话 给 老 公	l l l p nr nr	song song song o o o	O O O O B-contact_name E-contact_name	phone_call.make_a_phone_call
我 要 去 蒋 家 桥 村	r v v nr nr n n	song song o o o o o	O O O B-destination I-destination I-destination E-destination	navigation.navigation
退 出 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
我 要 去 白 石 镇 霓 岙 村	r v v nr nr n n g n	song song o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

导 航 去 玩 玩	v v v n n	o o o o o	O O O O O	navigation.navigation
打 电 话 没 人 接 你 放 心 吧 活 动 你 会 过 去	l l l v v v r v v y vn vn r v t t	song song song o o o o o o o scene scene o o o o	O O O O O O O O O O O O O O O O	phone_call.make_a_phone_call
荣 荣	nr nr	o o	B-contact_name E-contact_name	phone_call.make_a_phone_call

来 一 首 刀 山 火 海 的 歌 曲	v m m i i i i uj n n	o o o song song song song o o o	O O O B-song I-song I-song E-song O O O	music.play
来 一 首 龙 梅 子 的 歌 曲	v m m n nr nr uj n n	o o o singer singer singer o o o	O O O B-singer I-singer E-singer O O O	music.play
来 一 首 刀 山 火 海 的 歌 曲	v m m i i i i uj n n	o o o song song song song o o o	O O O B-song I-song I-song E-song O O O	music.play
退 出 视 频	v v n n	o o o o	O O O O	OTHERS

盛 夏	nr nr	song song	B-song E-song	music.play
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
我 要 去 津 发 共 和 小 区	r v v j v nz nz n n	song song o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
即 发 共 和 小 区	v v nz nz n n	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call
放 歌	v v	o o	O O	music.play

听 布 川 的 候 鸟	v ns ns uj n n	o singer singer o song song	O B-singer E-singer O B-song E-song	music.play
打 电 话 就 听 不 见 了 仿 佛 自 己 听 不 见	l l l d v v v ul d d r r v v v	song song song o o o o o o o song song o o o	O O O O O O O O O O O O O O O	OTHERS
导 航 到 一 天 下 大 厦	v v v m s s n n	o o o o song song o o	O O O B-destination I-destination I-destination I-destination E-destination	navigation.navigation

拨 打 的 电 话	v v uj n n	o o o o o	O O O O O	OTHERS
苹 果 的 计 划	n n uj n n	o o o o o	O O O O O	OTHERS
小 猥	a v	o o	O O	OTHERS
播 放 小 苹 果	v v nr nr nr	o o song song song	O O B-song I-song E-song	music.play
全 程 两 公 里 大 约 需 要 六 分 钟 全 程 1 . 8 公 里 大 约 需 要 三 分 钟 夜 间 开 车 请 打 开 车 灯	n n m m m d d v v m m m n n m m m q q d d v v mq mq mq t t v v v v v n n	o o o o o o o o o o o o o o o o o o o o o o o o o o scene scene scene scene o o scene scene o	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	OTHERS
导 航 结 束	v v v v	o o o o	O O O O	navigation.cancel_navigation

我 要 去 重 庆 市 江 北 区 卧 龙 路 西	r v v ns ns ns ns ns ns ns ns ns ns	song song o o o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话 后 面 有 车 啊	l l l f f v n y	song song song o o o o o	O O O O O O O O	phone_call.make_a_phone_call
播 李 琦 的 三 轮 车	v nr nr uj n n n	o singer singer o song song song	O B-singer E-singer O B-song I-song E-song	music.play

播 放 说 散 就 散	v v v v d v	o o song song song song	O O B-song I-song I-song E-song	music.play
尛 依 依	zg z z	o o o	O O O	OTHERS
大 米	m m	o o	O O	OTHERS
关 闭 音 乐	v v n n	o o o o	O O O O	music.pause
好 好	d d	song song	O O	OTHERS
一	m	o	O	OTHERS
高 胜 美	nr nr nr	singer singer singer	B-singer I-singer E-singer	music.play

唱 一 首 宠 爱	v m m v v	o o o song song	O O O B-song E-song	music.play
唱 一 首 秋 风 起 来	v m m nr nr v v	o o o o o o o	O O O B-song I-song I-song E-song	music.play
唱 一 曲	v m m	o o o	O O O	music.play

我 们 不 一 样	r r d r r	song song song song song	B-song I-song I-song I-song E-song	music.play
今 生 是 兄 弟	t t v n n	song song song song song	B-song I-song I-song I-song E-song	music.play
b o n n i e	eng eng eng eng eng eng	singer singer singer singer singer singer	B-singer I-singer I-singer I-singer I-singer E-singer	music.play
下 一 首	f m m	o o o	O O O	music.next

我	r	o	O	OTHERS
湄 潭	ns ns	o o	B-destination E-destination	navigation.navigation
退 出 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation
打 电 话 给 1 8 6 0 0 0 0 0 9 5	l l l p m m m m m m m m m m	song song song o o o o o o o o o o o	O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
打 电 话 给 1 8 6 0 0 0 0 0 9 5 5	l l l p m m m m m m m m m m m	song song song o o o o o o o o o o o o	O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

取 消	v v	o o	O O	OTHERS
叮 当 你 好 请 给 我 导 一 下 长 江 隧 道	o o l l v p r v m m ns ns n n	o o o o o song song o o o o o o o	O O O O O O O O O O B-destination I-destination I-destination E-destination	navigation.navigation
导 航 武 汉 长 江 隧 道	v v ns ns ns ns n n	o o o o o o o o	O O B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation

龙 口 市 职 业 介 绍 中 心	ns ns ns n n v v n n	o o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
龙 口 市 职 业 介 绍 中 心	ns ns ns n n v v n n	o o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
前 车 距 离	f zg n n	o o o o	O O O O	OTHERS
取 消	v v	o o	O O	navigation.cancel_navigation

五 峰 农 村 信 用 社	m m n n n n n	o o style style o o o	B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
过 银 行	ug n n	o song song	O O O	OTHERS
中 国 银 行	nt nt nt nt	song song song song	B-destination I-destination I-destination E-destination	navigation.navigation
取 消	v v	o o	O O	navigation.cancel_navigation

导 航	v v	o o	O O	navigation.open
导 航 合 肥 市 庐 阳 区 庐 江 路 1 7 号	v v ns ns ns ns ns ns ns ns n m m m	o o o o o o o o o o o song song o	O O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
5 7 2 层	m m m q	o o o o	O O O O	OTHERS
我 刚 拉 的 小 镇 和 老 哥 要 去 哪 了 你 想 不 玩 了 他 晚 上 还 要 上 晚 自 习 8 8	r d v uj nr nr c n n v v r ul r v d v ul r t t c c f n n n m m	o o o o o o o o o o o o o o o o o o o scene scene o o o o scene scene o o	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	OTHERS
打 电 话	l l l	song song song	O O O	phone_call.make_a_phone_call

打 开 设 置	v v vn vn	o o o o	O O O O	OTHERS
打 开 设 置	v v vn vn	o o o o	O O O O	OTHERS
导 航 去 澳 门	v v v ns ns	o o o o o	O O O B-destination E-destination	navigation.navigation
我 的 1 0 0 8 6	r uj m m m m m	o o o o o o o	O O O O O O O	OTHERS
拨 打 1 0 0 8 6	v v m m m m m	o o o o o o o	O O B-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
新 月	t t	o o	O O	OTHERS
打 开 f m	v v eng eng	o o o o	O O O O	OTHERS
导 航 去 毕 节 市	v v v n n n	o o o o o o	O O O B-destination I-destination E-destination	navigation.navigation
导 航 去 毕 节 市	v v v n n n	o o o o o o	O O O B-destination I-destination E-destination	navigation.navigation

关 系	n n	o o	O O	OTHERS
请 放 音 乐	v v n n	o o o o	O O O O	music.play
请 把 音 乐 关 掉 请 关 音 乐	v p n n v v v v n n	o o o o o o o o o o	O O O O O O O O O O	music.pause
把 音 乐 关 掉	p n n v v	o o o o o	O O O O O	music.pause
请 退 出 音 乐	v v v n n	o o o o o	O O O O O	music.pause
请 把 流 量 关 掉	v p n n v v	o o o o o o	O O O O O O	OTHERS

播 放 一 首 c v b 的 伤	v v m m eng eng eng uj n	o o o o singer singer singer o o	O O O O B-singer I-singer E-singer O B-song	music.play
播 放 三 月 里 的 花	v v m m f uj n	o o o o o o o	O O B-song I-song I-song I-song E-song	music.play
播 放 三 月 里 的 花	v v m m f uj n	o o o o o o o	O O B-song I-song I-song I-song E-song	music.play

给 汪 厌	p i i	o o o	O O O	OTHERS
王 晔	nr nr	o o	O O	OTHERS
给 我 到 鹦 鹉 洲 大 桥	p r v n n ng ns ns	song song o o o o o o	O O O B-destination I-destination I-destination I-destination E-destination	navigation.navigation
我 到 江 汉 大 学	r v ns ns n n	o o o o o o	O O B-destination I-destination I-destination E-destination	navigation.navigation

周 杰 伦 的 那 一 天	nr nr nr uj r m m	singer singer singer o song song song	B-singer I-singer E-singer O B-song I-song E-song	music.play
帮 我 播 放 拥 抱 你 的 插 曲	v r v v v v r uj n n	song song o o song song song o o o	O O O O B-song I-song E-song O O O	music.play
请 帮 我 播 放 拥 抱 你 的 d j 版	v v r v v v v r uj eng eng n	o song song o o song song song o theme theme o	O O O O O B-song I-song E-song O B-theme E-theme O	music.play
呀 呀	y y	o o	O O	OTHERS

播 放 音 乐	v v n n	o o o o	O O O O	music.play
播 放	v v	o o	O O	music.play
播 放 青 藏 高 原	v v ns ns ns ns	o o song song song song	O O B-song I-song I-song E-song	music.play

打 开 语 音	v v n n	o o o o	O O O O	OTHERS
声 控 打 开	n n v v	o o o o	O O O O	OTHERS
导 航 到 恒 晨	v v v nz nz	o o o o o	O O O B-destination E-destination	navigation.navigation
导 航 到 通 城	v v v ns ns	o o o o o	O O O B-destination E-destination	navigation.navigation
打 个 电 话 给 我 吗	v q n n p r y	o o o o song song o	O O O O O B-contact_name E-contact_name	phone_call.make_a_phone_call
真 好 是 吧	d d v y	o o o o	O O O O	OTHERS

导 航 到 香 河 中 意 家 具 城	v v v ns ns n n n n n	o o o o o o o o o o	O O O B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话 都 不 能 打	l l l d v v v	song song song o o o o	O O O O O O O	phone_call.make_a_phone_call
赵 传	nr nr	singer singer	B-singer E-singer	music.play

放 音 乐	v n n	o o o	O O O	music.play
播 放 c d   c d	v v eng eng x eng eng	o o o o o o o	O O B-song I-song I-song I-song E-song	music.play
播 放 稻 香	v v n n	o o song song	O O B-song E-song	music.play

我 要 听 音 乐	r v v n n	song song o o o	O O O O O	music.play
唱 一 首 说 散 就 散	v m m v v d v	o o o song song song song	O O O B-song I-song I-song E-song	music.play
唱 一 首 当 爱 离 别 时	v m m p n v v n	o o o song song song song song	O O O B-song I-song I-song I-song E-song	music.play

西 城	ns ns	o o	B-destination E-destination	navigation.navigation
江 宁 客 运 总 站	ns ns n n n n	o o o o o o	B-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
打 电 话 给 5 5 2	l l l p m m m	song song song o o o o	O O O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call

长 江 路 与 北 海 路 口	ns ns ns p ns ns s s	o o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
我 要 回 家	r v n n	song song song song	O O O B-custom_destination	navigation.navigation
我 打 个 电 话	r v q n n	o o o o o	O O O O O	phone_call.make_a_phone_call
小 猫	n n	o o	O O	OTHERS

拨 打 电 话 3 6 3 3 1 1	v v n n m m m m m m	o song song song o o o o o o	O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
拨 打 电 话 6 3 0 0 0 0 1 1	v v n n m m m m m m m m	o song song song o o o o o o o o	O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
拨 打 电 话 7 6 1	v v n n m m m	o song song song o o o	O O O O B-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
我 想 去 郑 州 的 现 在	r v v ns ns uj t t	song song o o o o song song	O O O B-destination I-destination I-destination I-destination E-destination	navigation.navigation
飞 机 场 现 在 你 也 找 一 下 去 假 如 你 想 去 开 户 去 纠 结	n n n t t r d v m t t c c r v v n n v v v	o o o song song o o o o o o o o o o o o o o o o	O O O O O O O O O O O O O O O O O O O O O	OTHERS
西 藏 机 场	ns ns n n	o o o o	B-destination I-destination I-destination E-destination	navigation.navigation
查 一 下 到 新 郑 机 场 路 线	v m m v ns ns n n n n	o o o o o o o o o o	O O O O B-destination I-destination I-destination E-destination O O	navigation.navigation
想 去 新 郑 机 场	v v ns ns n n	o o o o o o	O O B-destination I-destination I-destination E-destination	navigation.navigation
许 昌	nr nr	o o	B-destination E-destination	navigation.navigation
嗯 烟 草 地 址	e n n n n	o o style style o	O O O O O	OTHERS
卷 烟 厂 批 发 店 街	n n n n n n n	o o o o o o o	B-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
卷 烟 厂	n n n	o o o	B-destination I-destination E-destination	navigation.navigation
卷 烟 厂	n n n	o o o	B-destination I-destination E-destination	navigation.navigation
去 许 昌 卷 烟 厂 有 限 公 司	v nr nr n n n n n n n	o o o o o o o o custom_destination custom_destination	O B-destination I-destination I-destination I-destination I-destination I-destination I-destination I-destination E-destination	navigation.navigation
哦	zg	o	O	OTHERS
蓝 调	n n	style style	O O	OTHERS
我 想 去 郑 州	r v v ns ns	song song o o o	O O O B-destination E-destination	navigation.navigation
去 吴 村 公 路 去	v nr nr n n v	o o o o o o	O B-destination I-destination I-destination E-destination O	navigation.navigation
电 子	n n	style style	O O	OTHERS
帮 我 打 电 话 给 健 康	v r l l l p a a	song song song song song o o o	O O O O O O B-contact_name E-contact_name	phone_call.make_a_phone_call
播 放 小 苹 果	v v nr nr nr	o o song song song	O O B-song I-song E-song	music.play

打 电 话 给 1 3 8 0 0 0 0 8 0 7 7	l l l p m m m m m m m m m m m	song song song o o o song song song song song o o o o	O O O O B-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num I-phone_num E-phone_num	phone_call.make_a_phone_call
去 二 支 道	v m m q	o o o o	O B-destination I-destination E-destination	navigation.navigation
去 二 职 高	t t n n	o o o o	O B-destination I-destination E-destination	navigation.navigation
关 闭 导 航	v v v v	o o o o	O O O O	navigation.cancel_navigation

播 放 古 筝	v v n n	o o instrument instrument	O O B-instrument E-instrument	music.play
播 放 古 典 音 乐	v v n n n n	o o style style o o	O O B-style E-style O O	music.play
给 我 播 放 差 一 步	p r v v a m m	song song o o song song song	O O O O B-song I-song E-song	music.play

神 奇 的 九 寨	a a uj ns ns	song song song song song	B-song I-song I-song I-song E-song	music.play
神 奇 的 九 寨	a a uj ns ns	song song song song song	B-song I-song I-song I-song E-song	music.play
神 奇 的 九 寨	a a uj ns ns	song song song song song	B-song I-song I-song I-song E-song	music.play

播 放 郭 少 杰 的 一 曲 红 尘	v v nr nr nr uj m m n n	o o singer singer singer o song song song song	O O B-singer I-singer E-singer O B-song I-song I-song E-song	music.play
播 放 刘 德 华 的 鸽 子 情 缘	v v nr nr nr uj n n n n	o o singer singer singer o song song song song	O O B-singer I-singer E-singer O B-song I-song I-song E-song	music.play
播 放 鸽 子 情 缘	v v n n n n	o o song song song song	O O B-song I-song I-song E-song	music.play

